date,revenue_ex_gst,cogs_dollars,cogs_pct,wages_dollars,wages_pct,delivery_dollars,delivery_pct,gp_dollars,gp_pct,eatclub_giveaway_ex_gst,eatclub_covers,cogs_alert,wages_alert,delivery_alert,gp_alert,food_ex_gst,bev_ex_gst,food_cogs,bev_cogs,food_cogs_pct,bev_cogs_pct,food_gp_pct,bev_gp_pct,wages_kitchen_dollars,wages_foh_dollars,wages_driver_dollars,wages_admin_dollars,wages_assumed_dollars,wages_assumed_shifts,wages_kitchen_pct,wages_foh_pct,cogs_food_alert,cogs_bev_alert,wages_kitchen_alert,wages_foh_alert,uber_eats_revenue,uber_direct_dollars,leave_dollars
2024-11-29,10942.54,1602.29,14.6,3888.3,35.5,,,9340.25,85.4,,,green,unknown,n/a,unknown,2356.26,8586.28,0.00,1602.29,0.0,18.7,100.0,81.3,1473.18,2415.12,0,0,3888.3,0,62.5,28.1,green,green,unknown,unknown,0,,
2024-11-30,14017.49,1978.19,14.1,3408.6,24.3,,,12039.30,85.9,,,green,unknown,n/a,unknown,3415.12,10602.37,0.00,1978.19,0.0,18.7,100.0,81.3,1394.4,2014.2,0,0,3408.6,0,40.8,19.0,green,green,unknown,unknown,0,,
2024-12-01,7745.34,998.96,12.9,3481.47,44.9,,,6746.38,87.1,,,green,unknown,n/a,unknown,2943.67,4801.67,0.00,998.96,0.0,20.8,100.0,79.2,1193.84,2287.63,0,0,3481.47,0,40.6,47.6,green,green,unknown,unknown,0,,
2024-12-03,4008.78,526.78,13.1,3415.01,85.2,,,3482.00,86.9,,,green,unknown,n/a,unknown,1505.36,2503.42,0.00,526.78,0.0,21.0,100.0,79.0,1276.8,1094.97,0,1043.24,2371.77,0,84.8,43.7,green,green,unknown,unknown,0,,
2024-12-04,6005.20,662.33,11.0,3187.74,53.1,,,5342.87,89.0,,,green,unknown,n/a,unknown,2539.17,3466.03,0.00,662.33,0.0,19.1,100.0,80.9,1096.74,1617.74,0,473.26,2714.48,0,43.2,46.7,green,green,unknown,unknown,0,,
2024-12-05,5101.96,746.44,14.6,2780.72,54.5,,,4355.52,85.4,,,green,unknown,n/a,unknown,1446.33,3655.63,0.00,746.44,0.0,20.4,100.0,79.6,1057.88,1722.84,0,0,2780.72,0,73.1,47.1,green,green,unknown,unknown,0,,
2024-12-06,9969.77,1357.41,13.6,2805.85,28.1,,,8612.36,86.4,,,green,unknown,n/a,unknown,2799.12,7170.65,0.00,1357.41,0.0,18.9,100.0,81.1,1147.72,1658.13,0,0,2805.85,0,41.0,23.1,green,green,unknown,unknown,0,,
2024-12-07,10663.06,1507.91,14.1,3890.67,36.5,,,9155.15,85.9,,,green,unknown,n/a,unknown,2970.03,7693.03,0.00,1507.91,0.0,19.6,100.0,80.4,1488.06,1846.04,0,556.57,3334.1,0,50.1,24.0,green,green,unknown,unknown,0,,
2024-12-08,9130.58,1007.96,11.0,4064.97,44.5,,,8122.62,89.0,,,green,unknown,n/a,unknown,3406.39,5724.19,0.00,1007.96,0.0,17.6,100.0,82.4,1148.17,2916.81,0,0,4064.97,0,33.7,51.0,green,green,unknown,unknown,0,,
2024-12-10,5051.65,713.09,14.1,2703.63,53.5,,,4338.56,85.9,,,green,unknown,n/a,unknown,2059.76,2991.89,0.00,713.09,0.0,23.8,100.0,76.2,1241.6,982.38,0,479.65,2223.98,0,60.3,32.8,green,yellow,unknown,unknown,0,,
2024-12-11,4352.53,636.12,14.6,2288.55,52.6,,,3716.41,85.4,,,green,unknown,n/a,unknown,1459.22,2893.31,0.00,636.12,0.0,22.0,100.0,78.0,1116.52,1172.03,0,0,2288.55,0,76.5,40.5,green,green,unknown,unknown,0,,
2024-12-12,6288.71,932.86,14.8,2636.97,41.9,,,5355.85,85.2,,,green,unknown,n/a,unknown,1997.70,4291.01,0.00,932.86,0.0,21.7,100.0,78.3,1142.26,1390.95,0,103.77,2533.21,0,57.2,32.4,green,green,unknown,unknown,0,,
2024-12-13,10992.03,1577.79,14.4,3134.25,28.5,,,9414.24,85.6,,,green,unknown,n/a,unknown,3033.16,7958.87,0.00,1577.79,0.0,19.8,100.0,80.2,1486.08,1648.17,0,0,3134.25,0,49.0,20.7,green,green,unknown,unknown,0,,
2024-12-14,8768.58,1294.54,14.8,3781.84,43.1,,,7474.04,85.2,,,green,unknown,n/a,unknown,2680.17,6088.41,0.00,1294.54,0.0,21.3,100.0,78.7,1452.95,2328.89,0,0,3781.84,0,54.2,38.3,green,green,unknown,unknown,0,,
2024-12-15,5691.00,790.53,13.9,2571.76,45.2,,,4900.47,86.1,,,green,unknown,n/a,unknown,2012.79,3678.21,0.00,790.53,0.0,21.5,100.0,78.5,1062.59,1418.38,0,90.79,2480.97,0,52.8,38.6,green,green,unknown,unknown,0,,
2024-12-17,6968.17,893.72,12.8,2691.81,38.6,,,6074.45,87.2,,,green,unknown,n/a,unknown,2669.22,4298.95,0.00,893.72,0.0,20.8,100.0,79.2,1296.11,1060.88,0,334.82,2357.0,0,48.6,24.7,green,green,unknown,unknown,0,,
2024-12-18,8093.58,1348.87,16.7,3926.63,48.5,,,6744.71,83.3,,,green,unknown,n/a,unknown,2732.84,5360.74,0.00,1348.87,0.0,25.2,100.0,74.8,1313.34,2111.38,0,501.91,3424.72,0,48.1,39.4,green,yellow,unknown,unknown,0,,
2024-12-19,7426.30,1189.94,16.0,2434.02,32.8,,,6236.36,84.0,,,green,unknown,n/a,unknown,2294.24,5132.06,0.00,1189.94,0.0,23.2,100.0,76.8,1125.63,1308.39,0,0,2434.02,0,49.1,25.5,green,yellow,unknown,unknown,0,,
2024-12-20,8220.21,1359.04,16.5,3127.02,38.0,,,6861.17,83.5,,,green,unknown,n/a,unknown,2167.48,6052.73,0.00,1359.04,0.0,22.5,100.0,77.5,1300.77,1826.24,0,0,3127.02,0,60.0,30.2,green,green,unknown,unknown,0,,
2024-12-21,10574.66,1745.66,16.5,3412.56,32.3,,,8829.00,83.5,,,green,unknown,n/a,unknown,2726.80,7847.86,0.00,1745.66,0.0,22.2,100.0,77.8,1827.6,1584.96,0,0,3412.56,0,67.0,20.2,green,yellow,unknown,unknown,0,,
2024-12-22,8157.52,926.72,11.4,1143.93,14.0,,,7230.80,88.6,,,green,unknown,n/a,unknown,3002.07,5155.45,0.00,926.72,0.0,18.0,100.0,82.0,573.09,570.83,0,0,1143.93,0,19.1,11.1,green,green,unknown,unknown,0,,
2024-12-24,0.05,0.0,0.0,0,0.0,,,0.05,100.0,,,green,unknown,n/a,unknown,0.0,0.05,0.0,0.0,,0.0,,100.0,0,0,0,0,,0,,0.0,unknown,green,unknown,unknown,0,,
2024-12-27,5773.44,918.66,15.9,4665.91,80.8,,,4854.78,84.1,,,green,unknown,n/a,unknown,1933.89,3839.55,0.00,918.66,0.0,23.9,100.0,76.1,2547.55,2118.36,0,0,4665.91,0,131.7,55.2,green,yellow,unknown,unknown,0,,
2024-12-28,10058.43,1493.56,14.8,4826.17,48.0,,,8564.87,85.2,,,green,unknown,n/a,unknown,3129.44,6928.99,0.00,1493.56,0.0,21.6,100.0,78.4,1891.6,2934.57,0,0,4826.17,0,60.4,42.4,green,green,unknown,unknown,0,,
2024-12-29,10228.37,1444.39,14.1,3611.49,35.3,,,8783.98,85.9,,,green,unknown,n/a,unknown,3312.74,6915.63,0.00,1444.39,0.0,20.9,100.0,79.1,2097.44,1514.06,0,0,3611.49,0,63.3,21.9,green,green,unknown,unknown,0,,
2025-01-02,4380.90,665.12,15.2,2712.01,61.9,,,3715.78,84.8,,,green,unknown,n/a,unknown,1449.84,2931.06,0.00,665.12,0.0,22.7,100.0,77.3,1451.46,1260.54,0,0,2712.01,0,100.1,43.0,green,yellow,unknown,unknown,0,,
2025-01-03,9380.63,1823.36,19.4,3401.19,36.3,,,7557.27,80.6,,,green,unknown,n/a,unknown,2107.62,7273.01,0.00,1823.36,0.0,25.1,100.0,74.9,1490.42,1910.77,0,0,3401.19,0,70.7,26.3,green,amber,unknown,unknown,0,,
2025-01-04,10399.64,1578.48,15.2,3959.98,38.1,,,8821.16,84.8,,,green,unknown,n/a,unknown,3275.01,7124.63,0.00,1578.48,0.0,22.2,100.0,77.8,1631.59,2328.39,0,0,3959.98,0,49.8,32.7,green,yellow,unknown,unknown,0,,
2025-01-05,7716.23,1047.87,13.6,3256.48,42.2,,,6668.36,86.4,,,green,unknown,n/a,unknown,2630.96,5085.27,0.00,1047.87,0.0,20.6,100.0,79.4,1375.21,1881.27,0,0,3256.48,0,52.3,37.0,green,green,unknown,unknown,0,,
2025-01-07,4947.39,777.47,15.7,2728.61,55.2,,,4169.92,84.3,,,green,unknown,n/a,unknown,1767.48,3179.91,0.00,777.47,0.0,24.4,100.0,75.6,1302.27,1098.28,0,328.05,2400.55,0,73.7,34.5,green,yellow,unknown,unknown,0,,
2025-01-08,4212.84,699.62,16.6,2275.8,54.0,,,3513.22,83.4,,,green,unknown,n/a,unknown,1340.64,2872.20,0.00,699.62,0.0,24.4,100.0,75.6,1093.14,1182.66,0,0,2275.8,0,81.5,41.2,green,yellow,unknown,unknown,0,,
2025-01-09,8154.82,1448.56,17.8,2692.89,33.0,,,6706.26,82.2,,,green,unknown,n/a,unknown,2536.69,5618.13,0.00,1448.56,0.0,25.8,100.0,74.2,998.61,1694.28,0,0,2692.89,0,39.4,30.2,green,amber,unknown,unknown,0,,
2025-01-10,11642.77,2144.42,18.4,3537.67,30.4,,,9498.35,81.6,,,green,unknown,n/a,unknown,2773.11,8869.66,0.00,2144.42,0.0,24.2,100.0,75.8,1346.82,2190.85,0,0,3537.67,0,48.6,24.7,green,yellow,unknown,unknown,0,,
2025-01-11,13479.68,2288.24,17.0,3584.55,26.6,,,11191.44,83.0,,,green,unknown,n/a,unknown,3794.14,9685.54,7.06,2281.18,0.2,23.6,99.8,76.4,1513.76,2070.79,0,0,3584.55,0,39.9,21.4,green,yellow,unknown,unknown,0,,
2025-01-12,7086.04,1061.98,15.0,2623.68,37.0,,,6024.06,85.0,,,green,unknown,n/a,unknown,2510.30,4575.74,0.00,1061.98,0.0,23.2,100.0,76.8,545.28,1891.54,0,186.86,2436.82,0,21.7,41.3,green,yellow,unknown,unknown,0,,
2025-01-13,,,,1088.96,,,,,,,,,,,,,,,,,,,,0,0,0,1088.96,,0,,,,,,,,,
2025-01-14,4597.02,595.39,13.0,3203.9,69.7,,,4001.63,87.0,,,green,unknown,n/a,unknown,1962.64,2634.38,0.00,595.39,0.0,22.6,100.0,77.4,1564.41,986.12,0,653.37,2550.52,0,79.7,37.4,green,yellow,unknown,unknown,0,,
2025-01-15,6283.21,873.40,13.9,1939.6,30.9,,,5409.81,86.1,,,green,unknown,n/a,unknown,2327.35,3955.86,0.00,873.40,0.0,22.1,100.0,77.9,846.61,1092.99,0,0,1939.6,0,36.4,27.6,green,yellow,unknown,unknown,0,,
2025-01-16,6063.65,988.41,16.3,2551.6,42.1,,,5075.24,83.7,,,green,unknown,n/a,unknown,2221.22,3842.43,0.00,988.41,0.0,25.7,100.0,74.3,1179.42,1372.19,0,0,2551.6,0,53.1,35.7,green,amber,unknown,unknown,0,,
2025-01-17,10125.01,1939.06,19.2,2769.06,27.3,,,8185.95,80.8,,,green,unknown,n/a,unknown,2478.63,7646.38,0.00,1939.06,0.0,25.4,100.0,74.6,1244.32,1524.74,0,0,2769.06,0,50.2,19.9,green,amber,unknown,unknown,0,,
2025-01-18,12634.88,2289.92,18.1,3181.92,25.2,,,10344.96,81.9,,,green,unknown,n/a,unknown,2913.03,9721.85,0.00,2289.92,0.0,23.6,100.0,76.4,1381.99,1799.94,0,0,3181.92,0,47.4,18.5,green,yellow,unknown,unknown,0,,
2025-01-19,8267.78,1261.94,15.3,2152.27,26.0,,,7005.84,84.7,,,green,unknown,n/a,unknown,2923.22,5344.56,14.12,1247.82,0.5,23.3,99.5,76.7,982.68,1169.59,0,0,2152.27,0,33.6,21.9,green,yellow,unknown,unknown,0,,
2025-01-21,3862.02,525.94,13.6,4206.58,108.9,,,3336.08,86.4,,,green,unknown,n/a,unknown,1675.67,2186.35,0.00,525.94,0.0,24.1,100.0,75.9,1380.87,1066.91,0,1758.8,2447.78,0,82.4,48.8,green,yellow,unknown,unknown,0,,
2025-01-22,4733.42,783.12,16.5,2013.8,42.5,,,3950.30,83.5,,,green,unknown,n/a,unknown,1655.34,3078.08,0.00,783.12,0.0,25.4,100.0,74.6,1122.1,891.7,0,0,2013.8,0,67.8,29.0,green,amber,unknown,unknown,0,,
2025-01-23,5730.47,1072.33,18.7,2646.11,46.2,,,4658.14,81.3,,,green,unknown,n/a,unknown,1918.06,3812.41,0.00,1072.33,0.0,28.1,100.0,71.9,1274.62,1371.49,0,0,2646.11,0,66.5,36.0,green,red,unknown,unknown,0,,
2025-01-24,11455.73,1953.28,17.1,2859.43,25.0,,,9502.45,82.9,,,green,unknown,n/a,unknown,3370.72,8085.01,0.00,1953.28,0.0,24.2,100.0,75.8,1210.69,1648.75,0,0,2859.43,0,35.9,20.4,green,yellow,unknown,unknown,0,,
2025-01-25,9291.61,1548.95,16.7,2927.62,31.5,,,7742.66,83.3,,,green,unknown,n/a,unknown,2753.60,6538.01,0.00,1548.95,0.0,23.7,100.0,76.3,1567.42,1360.2,0,0,2927.62,0,56.9,20.8,green,yellow,unknown,unknown,0,,
2025-01-26,5776.85,1064.92,18.4,1444.21,25.0,,,4711.93,81.6,,,green,unknown,n/a,unknown,1947.02,3829.83,0.00,1064.92,0.0,27.8,100.0,72.2,311.17,1133.03,0,0,1444.21,0,16.0,29.6,green,amber,unknown,unknown,0,,
2025-01-28,1886.55,249.44,13.2,2028.1,107.5,,,1637.11,86.8,,,green,unknown,n/a,unknown,861.47,1025.08,0.00,249.44,0.0,24.3,100.0,75.7,1305.75,722.35,0,0,2028.1,0,151.6,70.5,green,yellow,unknown,unknown,0,,
2025-01-29,3471.72,570.01,16.4,2127.34,61.3,,,2901.71,83.6,,,green,unknown,n/a,unknown,1256.37,2215.35,0.00,570.01,0.0,25.7,100.0,74.3,1065.51,1061.83,0,0,2127.34,0,84.8,47.9,green,amber,unknown,unknown,0,,
2025-01-30,4162.14,730.48,17.6,2674.0,64.2,,,3431.66,82.4,,,green,unknown,n/a,unknown,1432.93,2729.21,0.00,730.48,0.0,26.8,100.0,73.2,1005.71,1668.3,0,0,2674.0,0,70.2,61.1,green,amber,unknown,unknown,0,,
2025-01-31,10131.07,2138.23,21.1,2649.27,26.1,,,7992.84,78.9,,,green,unknown,n/a,unknown,2300.32,7830.75,0.00,2138.23,0.0,27.3,100.0,72.7,1224.93,1424.33,0,0,2649.27,0,53.3,18.2,green,amber,unknown,unknown,0,,
2025-02-01,10340.69,1769.58,17.1,4199.94,40.6,,,8571.11,82.9,,,green,unknown,n/a,unknown,2743.23,7597.46,0.00,1769.58,0.0,23.3,100.0,76.7,1523.73,2676.21,0,0,4199.94,0,55.5,35.2,green,yellow,unknown,unknown,0,,
2025-02-02,6285.78,777.54,12.4,1506.22,24.0,,,5508.24,87.6,,,green,unknown,n/a,unknown,2577.68,3708.10,0.00,777.54,0.0,21.0,100.0,79.0,687.48,818.73,0,0,1506.22,0,26.7,22.1,green,green,unknown,unknown,0,,
2025-02-04,2666.00,390.89,14.7,2467.45,92.6,,,2275.11,85.3,,,green,unknown,n/a,unknown,1092.91,1573.09,0.00,390.89,0.0,24.8,100.0,75.2,957.76,954.52,0,555.17,1912.28,0,87.6,60.7,green,yellow,unknown,unknown,0,,
2025-02-05,4190.77,600.04,14.3,2187.27,52.2,,,3590.73,85.7,,,green,unknown,n/a,unknown,1791.05,2399.72,0.00,600.04,0.0,25.0,100.0,75.0,1063.84,1123.43,0,0,2187.27,0,59.4,46.8,green,amber,unknown,unknown,0,,
2025-02-06,4676.66,844.55,18.1,2751.74,58.8,,,3832.11,81.9,,,green,unknown,n/a,unknown,1501.41,3175.25,0.00,844.55,0.0,26.6,100.0,73.4,1526.09,1225.65,0,0,2751.74,0,101.6,38.6,green,amber,unknown,unknown,0,,
2025-02-07,8470.92,1400.60,16.5,3768.96,44.5,,,7070.32,83.5,,,green,unknown,n/a,unknown,2709.47,5761.45,0.00,1400.60,0.0,24.3,100.0,75.7,2331.44,1437.52,0,0,3768.96,0,86.0,25.0,green,yellow,unknown,unknown,0,,
2025-02-08,9339.02,1565.81,16.8,4407.3,47.2,,,7773.21,83.2,,,green,unknown,n/a,unknown,3280.22,6058.80,0.00,1565.81,0.0,25.8,100.0,74.2,1638.26,2769.04,0,0,4407.3,0,49.9,45.7,green,amber,unknown,unknown,0,,
2025-02-09,4524.77,651.45,14.4,1917.89,42.4,,,3873.32,85.6,,,green,unknown,n/a,unknown,1577.67,2947.10,0.00,651.45,0.0,22.1,100.0,77.9,917.56,1000.33,0,0,1917.89,0,58.2,33.9,green,yellow,unknown,unknown,0,,
2025-02-11,2763.78,447.62,16.2,2193.15,79.4,,,2316.16,83.8,,,green,unknown,n/a,unknown,916.88,1846.90,0.00,447.62,0.0,24.2,100.0,75.8,1429.96,763.19,0,0,2193.15,0,156.0,41.3,green,yellow,unknown,unknown,0,,
2025-02-12,4059.43,637.09,15.7,2402.18,59.2,,,3422.34,84.3,,,green,unknown,n/a,unknown,1463.57,2595.86,0.00,637.09,0.0,24.5,100.0,75.5,1019.37,1382.81,0,0,2402.18,0,69.6,53.3,green,yellow,unknown,unknown,0,,
2025-02-13,5986.16,1226.36,20.5,2320.14,38.8,,,4759.80,79.5,,,green,unknown,n/a,unknown,1710.89,4275.27,0.00,1226.36,0.0,28.7,100.0,71.3,1374.95,945.19,0,0,2320.14,0,80.4,22.1,green,red,unknown,unknown,0,,
2025-02-14,10338.26,2084.48,20.2,2711.11,26.2,,,8253.78,79.8,,,green,unknown,n/a,unknown,2543.84,7794.42,0.00,2084.48,0.0,26.7,100.0,73.3,1279.91,1431.2,0,0,2711.11,0,50.3,18.4,green,amber,unknown,unknown,0,,
2025-02-15,11347.44,1889.17,16.6,3382.63,29.8,,,9458.27,83.4,,,green,unknown,n/a,unknown,3848.84,7498.60,0.00,1889.17,0.0,25.2,100.0,74.8,1603.15,1779.48,0,0,3382.63,0,41.7,23.7,green,amber,unknown,unknown,0,,
2025-02-16,6938.49,1071.67,15.4,1917.46,27.6,,,5866.82,84.6,,,green,unknown,n/a,unknown,2300.08,4638.41,0.00,1071.67,0.0,23.1,100.0,76.9,1152.41,765.05,0,0,1917.46,0,50.1,16.5,green,yellow,unknown,unknown,0,,
2025-02-18,2496.63,391.37,15.7,3298.2,132.1,,,2105.26,84.3,,,green,unknown,n/a,unknown,947.69,1548.94,0.00,391.37,0.0,25.3,100.0,74.7,1883.82,1015.76,0,398.62,2899.58,0,198.8,65.6,green,amber,unknown,unknown,0,,
2025-02-19,3789.0,602.86,15.9,1807.85,47.7,,,3186.14,84.1,,,green,unknown,n/a,unknown,1513.48,2275.52,0.0,602.86,0.0,26.5,100.0,73.5,941.0,866.85,0,0,1807.85,0,62.2,38.1,green,amber,unknown,unknown,0,,
2025-02-20,6308.81,1112.50,17.6,2397.9,38.0,,,5196.31,82.4,,,green,unknown,n/a,unknown,2307.85,4000.96,0.00,1112.50,0.0,27.8,100.0,72.2,1100.6,1297.29,0,0,2397.9,0,47.7,32.4,green,amber,unknown,unknown,0,,
2025-02-21,11392.00,2266.92,19.9,3468.03,30.4,,,9125.08,80.1,,,green,unknown,n/a,unknown,2561.13,8830.87,0.00,2266.92,0.0,25.7,100.0,74.3,1690.16,1777.88,0,0,3468.03,0,66.0,20.1,green,amber,unknown,unknown,0,,
2025-02-22,10269.05,1716.18,16.7,3265.77,31.8,,,8552.87,83.3,,,green,unknown,n/a,unknown,3032.51,7236.54,0.00,1716.18,0.0,23.7,100.0,76.3,1422.45,1843.32,0,0,3265.77,0,46.9,25.5,green,yellow,unknown,unknown,0,,
2025-02-23,9795.33,1589.26,16.2,2997.26,30.6,,,8206.07,83.8,,,green,unknown,n/a,unknown,3134.14,6661.19,0.00,1589.26,0.0,23.9,100.0,76.1,1310.95,1686.31,0,0,2997.26,0,41.8,25.3,green,yellow,unknown,unknown,0,,
2025-02-25,3967.30,558.85,14.1,2193.69,55.3,,,3408.45,85.9,,,green,unknown,n/a,unknown,1671.26,2296.04,0.00,558.85,0.0,24.3,100.0,75.7,1293.64,900.04,0,0,2193.69,0,77.4,39.2,green,yellow,unknown,unknown,0,,
2025-02-26,5811.96,851.09,14.6,2101.27,36.2,,,4960.87,85.4,,,green,unknown,n/a,unknown,2385.86,3426.10,0.00,851.09,0.0,24.8,100.0,75.2,1067.81,1033.46,0,0,2101.27,0,44.8,30.2,green,yellow,unknown,unknown,0,,
2025-02-27,5044.89,964.41,19.1,2877.65,57.0,,,4080.48,80.9,,,green,unknown,n/a,unknown,1547.44,3497.45,0.00,964.41,0.0,27.6,100.0,72.4,1500.66,1376.99,0,0,2877.65,0,97.0,39.4,green,amber,unknown,unknown,0,,
2025-02-28,10733.18,2064.50,19.2,3280.01,30.6,,,8668.68,80.8,,,green,unknown,n/a,unknown,2538.57,8194.61,0.00,2064.50,0.0,25.2,100.0,74.8,1640.9,1639.11,0,0,3280.01,0,64.6,20.0,green,amber,unknown,unknown,0,,
2025-03-01,9306.09,1548.61,16.6,4765.02,51.2,,,7757.48,83.4,,,green,unknown,n/a,unknown,3085.09,6221.00,0.00,1548.61,0.0,24.9,100.0,75.1,1536.97,3228.06,0,0,4765.02,0,49.8,51.9,green,yellow,unknown,unknown,0,,
2025-03-02,6049.59,875.81,14.5,2026.23,33.5,,,5173.78,85.5,,,green,unknown,n/a,unknown,2453.65,3595.94,0.00,875.81,0.0,24.4,100.0,75.6,700.32,1325.9,0,0,2026.23,0,28.5,36.9,green,yellow,unknown,unknown,0,,
2025-03-03,0.05,0.0,0.0,0,0.0,,,0.05,100.0,,,green,unknown,n/a,unknown,0.0,0.05,0.0,0.0,,0.0,,100.0,0,0,0,0,,0,,0.0,unknown,green,unknown,unknown,0,,
